n_episode  5000
algorithm_type: sarsa
policy_type: epsilon_greedy
Episode: 184	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.416
Episode: 185	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.416
Episode: 186	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.415
Episode: 187	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.415
Episode: 188	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.414
Episode: 189	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.414
Episode: 190	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.413
Episode: 191	 Steps:    7	CumuR: -0.01	TermR: 0.0	Epsilon: 0.413
Episode: 192	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.413
Episode: 193	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.412
Episode: 194	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.412
Episode: 195	 Steps:   12	CumuR: -0.01	TermR: 0.0	Epsilon: 0.411
Episode: 196	 Steps:    7	CumuR:  0.99	TermR: 1.0	Epsilon: 0.411
Episode: 197	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.411
Episode: 198	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.410
Episode: 199	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.410
Episode: 200	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.409
Episode: 201	 Steps:   36	CumuR: -0.03	TermR: 0.0	Epsilon: 0.409
Episode: 202	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.409
Episode: 203	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.408
Episode: 204	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.408
Episode: 205	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.407
Episode: 206	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.407
Episode: 207	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.406
Episode: 208	 Steps:   14	CumuR: -0.01	TermR: 0.0	Epsilon: 0.406
Episode: 209	 Steps:    7	CumuR: -0.01	TermR: 0.0	Epsilon: 0.406
Episode: 210	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.405
Episode: 211	 Steps:   12	CumuR:  0.99	TermR: 1.0	Epsilon: 0.405
Episode: 212	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.404
Episode: 213	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.404
Episode: 214	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.404
Episode: 215	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.403
Episode: 216	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.403
Episode: 217	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.402
Episode: 218	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.402
Episode: 219	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.402
Episode: 220	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.401
Episode: 221	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.401
Episode: 222	 Steps:   10	CumuR: -0.01	TermR: 0.0	Epsilon: 0.400
Episode: 223	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.400
Episode: 224	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.400
Episode: 225	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.399
Episode: 226	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.399
Episode: 227	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.398
Episode: 228	 Steps:   31	CumuR: -0.03	TermR: 0.0	Epsilon: 0.398
Episode: 229	 Steps:    5	CumuR: -0.00	TermR: 0.0	Epsilon: 0.398
Episode: 230	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.397
Episode: 231	 Steps:    5	CumuR: -0.00	TermR: 0.0	Epsilon: 0.397
Episode: 232	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.396
Episode: 233	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.396
Episode: 234	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.396
Episode: 235	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.395
Episode: 236	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.395
Episode: 237	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.394
